X_0,X_1,U_0,U_1,
0.0,0.0,1.926424007725203e-12,-2.3864726822392604e-13,
1.0,0.0,0.0049999999989748,-2.3264710546460235e-14,
0.0,1.0,9.797847078843942e-13,-0.0025757575756516545,
1.0,1.0,0.004999999998068099,-0.002575757575677713,
