XQ_0,XQ_1,U_0,U_1,STRAIN_0,STRAIN_1,STRAIN_2,STRAIN_3,STRESS_0,STRESS_1,STRESS_2,STRESS_3,
0.816847573,0.0915762135,0.0040842378635249635,-0.00023587812554085258,0.004999999999670423,-0.0025757575758887283,0.0,9.01661124236286e-13,395748530.03409934,-0.032423515296156745,134554500.20056978,0.047101700519805986,
0.0915762135,0.816847573,0.0004578810674781858,-0.0021040013241707266,0.005000000000467946,-0.0025757575759019742,0.0,2.7522168571936234e-13,395748530.11929137,0.010414901549709926,134554500.24410012,0.014377252239071167,
0.0915762135,0.0915762135,0.00045788106888713253,-0.0002358781258356384,0.0049999999997514906,-0.0025757575752771425,0.0,-5.813672026427907e-13,395748530.076779,0.03796986975924774,134554500.23901463,-0.030369928496265186,
0.1081030182,0.4459484909,0.0005405150916334916,-0.0011486552037962153,0.005000000000099709,-0.002575757575596376,0.0,-1.2903914048401077e-13,395748530.0965784,0.022902349038498297,134554500.24062347,-0.00674085062229907,
0.4459484909,0.1081030182,0.0022297424544565525,-0.0002784471680921036,0.004999999999728207,-0.0025757575755902054,0.0,1.627695374317728e-13,395748530.0568942,0.002947332821614482,134554500.22034612,0.008502886283749326,
0.4459484909,0.4459484909,0.0022297424538002377,-0.0011486552036588983,0.005000000000061947,-0.002575757575881266,0.0,5.617856440459645e-13,395748530.07669747,-0.009888337653260602,134554500.2227151,0.029347011256132476,
0.9084237865,0.9084237865,0.004542118931100076,-0.002339879450036502,0.004999999999891307,-0.0025757575756160077,0.0,-6.08084329417613e-13,395748530.07303494,0.009220025724603745,134554500.2279667,-0.03176559929793501,
0.183152427,0.9084237865,0.0009157621364342142,-0.0023398794501447297,0.004999999999570952,-0.0025757575756441328,0.0,8.396477957361981e-13,395748530.03695804,-0.011591140087858897,134554500.20862475,0.04386219828472677,
0.9084237865,0.183152427,0.004542118932479121,-0.00047175625153775063,0.005000000000647873,-0.002575757576217642,0.0,2.0084476616555325e-13,395748530.12115645,-0.013609285277413606,134554500.23656604,0.010491890769842334,
0.5540515091,0.5540515091,0.0027702575461586647,-0.0014271023720421215,0.005000000000104445,-0.002575757575923714,0.0,4.945358358932062e-13,395748530.0789202,-0.01210301906846587,134554500.22271785,0.02583396157651077,
0.8918969818,0.5540515091,0.0044594849083384675,-0.001427102371991707,0.005000000000253671,-0.0025757575759106114,0.0,-1.7984767321232997e-13,395748530.0957254,-0.0024087289873643176,134554500.2317277,-0.009395027705121715,
0.5540515091,0.8918969818,0.0027702575455162788,-0.0022973104076851533,0.0049999999997520205,-0.00257575757564346,0.0,1.1771833507978613e-13,395748530.0565042,-0.0014686385030512402,134554500.2187121,0.006149465265361962,
